"product_id";"brand_name";"product_name";"SKU";"SRP";"gross_weight";"net_weight";"recyclable_package";"low_fat";"units_per_case";"cases_per_pallet";"shelf_width";"shelf_height";"shelf_depth"
1403;"Sunset";"Sunset Room Freshener";-1619801200;2.44;15.7;13.6;1;0;11;6;14.2;15.2;4.29
1404;"Sunset";"Sunset Frying Pan";272177882;2.71;18.0;15.0;0;0;12;8;5.75;16.5;3.58
1405;"Sunset";"Sunset Copper Cleaner";-1170113121;0.89;17.2;14.2;0;0;1;8;20.0;20.8;18.8
1406;"Sunset";"Sunset Bees Wax Candles";-735029475;0.56;12.2;9.19;1;0;36;12;13.0;12.7;20.4
1407;"Sunset";"Sunset Silver Cleaner";1225870939;0.63;14.5;13.5;1;0;3;5;4.5;14.0;19.7
1408;"Sunset";"Sunset Copper Pot Scrubber";-898682165;2.65;9.92;7.92;0;0;29;5;18.9;17.8;16.5
1409;"Sunset";"Sunset Economy Toilet Brush";-1308604846;0.53;7.18;6.17;0;0;25;13;5.1;11.0;12.4
1410;"Sunset";"Sunset Scissors";164346683;1.72;17.3;15.2;0;0;14;13;14.0;7.24;4.28
1411;"Sunset";"Sunset Large Sponge";536008557;1.9;17.4;15.3;1;0;19;11;12.4;7.24;9.27
1412;"Sunset";"Sunset Screw Driver";1311497425;1.83;19.6;17.6;1;0;15;10;3.85;8.51;8.56
1413;"Gerolli";"Gerolli Extra Lean Hamburger";985696637;3.38;13.8;11.8;1;1;4;10;12.8;4.76;20.4
1414;"Gerolli";"Gerolli Seasoned Hamburger";1063722842;1.34;19.5;17.5;1;0;26;9;3.79;17.6;8.0
1415;"Gauss";"Gauss Monthly Sports Magazine";-1989944623;3.8;13.7;10.6;1;0;12;11;19.2;8.72;11.5
1416;"Gauss";"Gauss Monthly Auto Magazine";-936020647;2.78;16.1;15.1;1;0;14;8;9.19;18.8;10.8
1417;"Gauss";"Gauss Monthly Computer Magazine";1638220537;3.61;15.6;13.6;0;0;29;8;6.97;22.1;20.9
1418;"Gauss";"Gauss Monthly Home Magazine";-67305015;1.61;13.3;12.3;0;0;10;11;16.6;14.2;11.7
1419;"Gauss";"Gauss Monthly Fashion Magazine";-812133356;0.83;15.7;13.6;1;0;17;12;6.6;4.39;10.9
1420;"Hermanos";"Hermanos Summer Squash";1274158943;1.73;15.2;12.1;0;1;32;12;4.39;7.69;21.1
1421;"Hermanos";"Hermanos Corn on the Cob";-362445276;2.84;13.7;10.6;0;1;11;9;17.1;20.0;5.99
1422;"Hermanos";"Hermanos Asparagus";832071144;2.23;8.02;6.02;1;0;1;12;21.1;9.96;9.65
1423;"Hermanos";"Hermanos Sweet Peas";-393754863;2.37;14.1;13.1;0;1;22;9;6.11;18.5;16.9
1424;"Hermanos";"Hermanos New Potatos";1776659328;3.91;17.2;15.2;1;0;11;13;11.8;7.88;17.9
1425;"Hermanos";"Hermanos Beets";1172423432;2.18;18.3;17.2;0;0;17;10;20.0;7.13;21.9
1426;"Hermanos";"Hermanos Prepared Salad";-1455279119;3.74;13.1;12.1;0;1;21;13;4.99;11.4;10.4
1427;"Hermanos";"Hermanos Onions";-1083617245;3.27;16.1;14.1;1;0;31;9;22.3;6.41;8.91
1428;"Hermanos";"Hermanos Green Pepper";-308128378;3.86;17.3;16.2;0;0;34;6;18.8;11.2;20.4
1429;"Hermanos";"Hermanos Shitake Mushrooms";-633929166;2.4;7.06;5.05;1;0;29;9;21.5;3.06;17.9
1430;"Hermanos";"Hermanos Lettuce";-750216177;3.36;18.7;15.7;1;1;33;5;12.4;11.9;6.13
1431;"Hermanos";"Hermanos Elephant Garlic";-1773479627;2.82;9.75;7.75;1;1;4;6;11.3;17.1;8.3
1432;"Hermanos";"Hermanos Red Pepper";948305222;1.8;8.22;7.22;0;0;12;8;14.5;21.7;20.6
1433;"Hermanos";"Hermanos Garlic";-772420890;2.63;16.2;14.2;0;1;30;6;16.9;15.9;7.54
1434;"Hermanos";"Hermanos Potatos";1817020854;0.93;18.3;16.2;1;1;30;11;18.0;22.9;13.7
1435;"Hermanos";"Hermanos Cauliflower";1072192513;2.72;17.2;16.2;0;1;28;7;14.8;20.9;18.5
1436;"Hermanos";"Hermanos Tomatos";-1136482484;0.92;13.8;12.8;1;1;33;9;8.81;21.0;21.4
1437;"Hermanos";"Hermanos Mushrooms";1521880592;1.74;11.3;8.3;0;1;30;14;15.3;10.8;17.0
1438;"Hermanos";"Hermanos Baby Onion";289103366;1.37;8.33;6.32;0;0;1;6;13.0;18.6;9.84
1439;"Hermanos";"Hermanos Dried Mushrooms";382330131;1.5;9.99;7.98;0;0;11;6;22.4;21.2;13.7
1440;"Hermanos";"Hermanos Fresh Lima Beans";-1547909757;2.81;10.7;8.69;0;0;9;6;16.5;20.4;20.3
1441;"Hermanos";"Hermanos Squash";1588701205;1.31;14.6;13.6;1;0;2;5;18.4;17.7;13.5
1442;"Hermanos";"Hermanos Limes";-1233314562;1.64;17.2;16.2;0;0;29;12;22.3;8.15;14.6
1443;"Hermanos";"Hermanos Firm Tofu";1759954175;2.17;6.96;3.96;1;1;15;11;13.2;21.0;22.2
1444;"Hermanos";"Hermanos Almonds";-1759524254;1.76;11.2;9.19;1;1;23;13;8.44;13.8;17.7
1445;"Hermanos";"Hermanos Macintosh Apples";-2085325042;0.74;8.69;7.68;0;0;11;13;10.2;11.8;7.77
1446;"Hermanos";"Hermanos Golden Delcious Apples";-333938404;1.26;7.09;6.09;0;0;31;8;14.7;18.6;5.15
1447;"Hermanos";"Hermanos Red Delcious Apples";-1357201854;2.96;16.5;14.5;0;1;27;13;22.3;11.7;21.5
1448;"Hermanos";"Hermanos Lemons";2124015769;3.94;6.79;4.78;0;1;23;9;4.48;22.4;6.53
1449;"Hermanos";"Hermanos Fancy Plums";403289657;0.87;17.5;14.5;1;1;21;6;20.5;14.6;22.5
1450;"Hermanos";"Hermanos Plums";-2061668669;2.77;17.4;16.3;1;0;31;6;10.0;11.5;14.4
1451;"Hermanos";"Hermanos Peaches";-379203363;1.62;17.1;15.1;1;1;9;10;3.29;10.7;3.83
1452;"Hermanos";"Hermanos Broccoli";1707088935;2.89;8.68;6.68;0;0;36;6;13.4;13.7;3.35
1453;"Hermanos";"Hermanos Mandarin Oranges";70484716;3.11;17.6;16.6;1;1;18;14;18.8;10.2;9.93
1454;"Hermanos";"Hermanos Mixed Nuts";-1162292510;3.39;17.4;15.3;1;1;11;9;10.1;16.0;11.8
1455;"Hermanos";"Hermanos Canned Peanuts";-874752529;2.53;16.8;15.7;1;0;30;13;7.84;8.5;21.4
1456;"Hermanos";"Hermanos Sweet Onion";1295661662;1.83;9.71;8.71;1;0;6;11;5.91;3.84;15.5
1457;"Hermanos";"Hermanos Cantelope";-1735867881;3.34;21.3;19.2;0;1;16;10;6.81;7.15;21.2
1458;"Hermanos";"Hermanos Honey Dew";387339432;2.9;21.6;18.6;1;1;17;11;19.0;7.44;8.08
1459;"Hermanos";"Hermanos Fuji Apples";-914359127;1.43;19.1;17.1;1;0;29;9;9.02;6.43;8.24
1460;"Hermanos";"Hermanos Walnuts";1728803389;2.13;11.1;8.1;1;0;29;14;12.8;7.34;17.5
1461;"Hermanos";"Hermanos Oranges";-464671048;2.56;15.0;14.0;1;1;34;12;13.6;11.2;20.6
1462;"Hermanos";"Hermanos Tangerines";1286715590;0.73;16.2;13.2;0;0;35;7;11.7;16.0;7.19
1463;"Hermanos";"Hermanos Party Nuts";263452140;1.98;12.4;9.39;1;0;12;11;13.0;7.12;12.7
1464;"Amigo";"Amigo Lox";-550297533;2.96;21.4;18.3;1;0;23;6;8.91;15.7;6.85
1465;"Amigo";"Amigo Scallops";2023943651;2.79;7.92;6.92;0;1;9;6;3.99;14.0;15.4
1466;"Fort West";"Fort West Low Fat Cookies";-2108875547;1.8;11.7;8.69;1;0;3;14;12.6;16.5;21.5
1467;"Fort West";"Fort West BBQ Potato Chips";-426410242;3.88;16.1;14.1;1;1;10;6;16.7;10.4;4.55
1468;"Fort West";"Fort West Corn Chips";706136066;1.26;12.2;11.1;1;1;17;10;8.69;22.6;12.6
1469;"Fort West";"Fort West Low Fat BBQ Chips";1691138710;2.13;19.3;17.2;0;0;35;9;7.43;18.9;19.8
1470;"Fort West";"Fort West Sugar Cookies";458361483;2.41;21.8;19.7;1;0;9;12;12.4;22.7;10.8
1471;"Fort West";"Fort West Chocolate Chip Cookies";551588249;1.55;18.0;17.0;0;0;15;10;14.4;9.43;16.4
1472;"Fort West";"Fort West Fudge Cookies";-1378651640;2.2;8.28;6.27;1;0;17;11;15.8;4.58;21.4
1473;"Fort West";"Fort West Fudge Brownies";-115213887;2.36;6.68;4.67;0;1;7;9;10.4;5.85;16.2
1474;"Fort West";"Fort West Potato Chips";1357737642;2.15;16.0;15.0;1;0;30;14;21.6;12.4;15.1
1475;"Fort West";"Fort West Lemon Cookies";1729399516;3.56;16.2;14.2;0;0;19;6;5.26;9.37;4.43
1476;"Fort West";"Fort West Graham Crackers";-876151254;2.26;8.77;7.77;0;1;22;7;18.7;12.4;13.6
1477;"Fort West";"Fort West Cheese Crackers";-1007638826;2.7;16.3;14.2;1;1;25;12;17.2;9.92;15.6
1478;"Fort West";"Fort West Buttered Popcorn";-1123925837;2.66;9.31;7.31;0;1;7;6;14.4;20.8;14.7
1479;"Fort West";"Fort West No Salt Popcorn";-2147189287;1.46;18.3;16.2;1;1;24;5;19.9;6.15;16.3
1480;"Fort West";"Fort West Low Fat Popcorn";1334028336;1.44;21.2;19.2;0;1;32;6;18.8;16.7;12.1
1481;"Fort West";"Fort West Salsa Dip";-386697776;1.93;10.5;9.5;1;1;34;5;7.58;12.9;9.92
1482;"Fort West";"Fort West Avocado Dip";-224549679;0.6;19.9;17.8;1;0;24;5;5.64;18.2;13.8
1483;"Fort West";"Fort West Salted Pretzels";1457915627;2.13;11.0;10.0;1;1;20;8;3.46;10.1;6.02
1484;"Fort West";"Fort West Cheese Dip";922601063;0.66;11.2;9.19;1;0;9;11;18.1;6.0;7.83
1485;"Fort West";"Fort West Fondue Mix";-719502717;1.5;8.76;6.76;1;0;6;10;6.77;22.7;22.9
1486;"Fort West";"Fort West Mini Donuts";-1952279944;1.78;19.0;18.0;1;0;31;13;10.7;12.6;6.64
1487;"Fort West";"Fort West Beef Jerky";-1859053178;0.95;13.8;12.8;1;0;6;12;5.19;4.78;7.65
1488;"Fort West";"Fort West Chocolate Donuts";505674229;2.34;12.2;9.19;0;1;34;10;21.4;10.5;14.9
1489;"Fort West";"Fort West Low Fat Chips";1769111981;1.73;13.3;11.3;1;0;12;11;9.74;9.82;18.9
1490;"Fort West";"Fort West Sesame Crackers";-1052903785;1.4;9.14;6.14;0;1;33;12;18.7;9.79;17.1
1491;"Fort West";"Fort West Frosted Cookies";-681241911;2.58;17.1;14.1;0;1;26;10;21.3;12.8;19.0
1492;"Fort West";"Fort West Dried Apples";94246956;1.52;12.4;10.3;1;1;23;13;8.44;13.8;17.4
1493;"Fort West";"Fort West Apple Fruit Roll";-231553832;3.96;6.78;4.78;0;1;13;11;20.6;9.32;8.57
1494;"Fort West";"Fort West Strawberry Fruit Roll";496728156;1.68;18.4;15.3;0;1;17;8;11.4;18.1;16.8
1495;"Fort West";"Fort West Raspberry Fruit Roll";-526535293;3.48;15.3;12.3;1;1;12;12;16.2;9.09;12.5
1496;"Fort West";"Fort West Grape Fruit Roll";-1340284967;2.47;20.1;19.1;0;0;34;11;13.7;7.48;12.9
1497;"Fort West";"Fort West Dried Dates";-1387650646;3.29;12.1;10.1;0;0;16;9;16.2;21.6;19.7
1498;"Fort West";"Fort West Raisins";1396104315;2.3;8.32;6.31;0;0;23;8;7.94;4.99;12.8
1499;"Fort West";"Fort West Golden Raisins";-1216397675;1.39;7.18;6.17;0;0;14;9;4.74;22.9;17.6
1500;"Fort West";"Fort West Dried Apricots";-1751712240;2.41;9.79;8.78;1;1;19;11;8.07;6.74;13.6
1501;"Fort West";"Fort West Frosted Donuts";-766709596;2.52;10.0;8.0;1;0;32;10;10.4;21.4;17.9
1502;"Gulf Coast";"Gulf Coast Tasty Candy Bar";-331625950;2.81;7.11;6.11;1;1;3;11;8.06;9.32;10.7
1503;"Gulf Coast";"Gulf Coast Mint Chocolate Bar";1629274464;2.94;21.9;19.8;1;0;22;6;16.1;19.5;20.4
1504;"Gulf Coast";"Gulf Coast Malted Milk Balls";2126328223;1.59;21.8;19.7;1;0;10;11;6.15;3.18;17.3
1505;"Gulf Coast";"Gulf Coast Semi-Sweet Chocolate Bar";-1099514537;2.75;14.7;11.6;0;0;3;10;13.3;8.52;13.9
1506;"Gulf Coast";"Gulf Coast Bubble Gum";567750208;3.43;13.2;10.1;0;0;5;11;16.0;6.46;21.3
1507;"Gulf Coast";"Gulf Coast Spicy Mints";939412083;1.84;18.9;16.8;1;0;14;8;7.0;19.3;8.9
1508;"Gulf Coast";"Gulf Coast Mints";1714900950;3.54;10.9;7.89;1;0;33;13;18.4;14.6;3.27
1509;"Gulf Coast";"Gulf Coast White Chocolate Bar";1389100162;2.98;19.3;17.2;1;0;24;12;3.98;9.94;15.0
1510;"Jardon";"Jardon Ravioli";1272813151;0.96;17.7;15.7;1;1;9;7;8.47;16.7;12.3
1511;"Jardon";"Jardon Manicotti";-1977931169;1.2;11.5;9.5;1;1;22;5;11.9;14.4;18.5
1512;"Jardon";"Jardon Spaghetti";1503286453;0.54;13.7;10.6;1;0;28;13;12.8;12.6;9.81
1513;"Jardon";"Jardon Thai Rice";1455920774;1.9;13.5;11.5;1;0;33;5;14.3;12.9;9.26
1514;"Jardon";"Jardon Rice Medly";-55291561;0.58;17.4;14.3;0;0;32;11;5.02;22.3;14.9
1515;"Top Measure";"Top Measure Imported Beer";1627173745;1.1;11.8;9.8;1;0;28;13;17.0;8.9;11.0
1516;"Top Measure";"Top Measure Light Wine";1091859180;3.36;10.0;9.0;0;0;35;13;8.01;13.2;16.6
1517;"Top Measure";"Top Measure Chardonnay Wine";2076861824;0.58;12.2;11.1;1;0;28;11;11.0;4.56;10.8
1518;"Top Measure";"Top Measure Chablis Wine";844084597;3.52;10.4;7.39;1;0;34;11;22.0;8.88;16.3
1519;"Top Measure";"Top Measure Merlot Wine";-1489982284;0.81;17.3;16.2;1;0;16;10;14.5;3.79;4.24
1520;"Top Measure";"Top Measure Chardonnay";-1946674516;2.31;7.38;4.38;0;0;10;8;3.01;3.09;22.3
1521;"Top Measure";"Top Measure White Zinfandel Wine";1938370099;0.7;16.5;13.5;1;0;17;8;8.65;19.2;4.52
1522;"Top Measure";"Top Measure Light Beer";-883645668;1.14;12.8;10.8;0;0;24;12;11.4;12.3;10.6
1523;"Modell";"Modell Pumpernickel Bread";-511983793;1.56;21.9;19.8;1;1;31;13;17.1;8.55;12.8
1524;"Modell";"Modell White Bread";263505074;1.26;10.3;9.3;1;1;10;6;10.0;14.6;8.32
1525;"Modell";"Modell Rye Bread";-62295714;3.93;15.5;13.5;1;1;23;10;15.6;10.6;16.4
1526;"Modell";"Modell English Muffins";15730491;1.65;15.3;14.3;0;1;16;5;6.93;16.4;18.4
1527;"Modell";"Modell Cranberry Muffins";-1201846175;3.46;14.7;12.6;0;0;36;10;4.65;8.86;8.02
1528;"Modell";"Modell Muffins";-147922199;2.44;7.28;4.28;1;0;27;7;17.7;14.1;7.24
1529;"Modell";"Modell Bagels";-954720653;3.27;13.9;12.8;1;0;1;5;13.3;9.35;9.54
1530;"Modell";"Modell Blueberry Muffins";1829034308;1.27;14.2;12.1;0;0;3;7;5.57;9.63;16.3
1531;"Modell";"Modell Wheat Bread";1084205966;0.51;11.7;8.69;1;0;6;5;15.5;8.63;16.5
1532;"CDR";"CDR Sesame Oil";-1318782247;1.39;8.7;7.69;0;0;8;6;4.62;17.6;9.2
1533;"CDR";"CDR Chunky Peanut Butter";1533894046;2.5;7.63;5.63;1;1;13;13;20.1;13.4;8.93
1534;"CDR";"CDR Hot Chocolate";-1566556830;2.78;8.77;7.77;0;1;14;8;18.2;18.2;15.4
1535;"CDR";"CDR Brown Sugar";394343585;2.92;10.3;8.3;1;0;23;11;9.86;7.49;19.3
1536;"CDR";"CDR White Sugar";-1730209520;1.33;6.43;4.42;0;1;29;11;22.8;13.0;17.4
1537;"CDR";"CDR French Roast Coffee";-2140132201;2.73;16.7;14.7;1;0;14;11;15.4;6.26;18.5
1538;"CDR";"CDR Decaf Coffee";737008326;3.4;10.4;8.39;0;0;12;10;21.6;19.1;15.5
1539;"CDR";"CDR Regular Coffee";1108670200;3.58;11.3;10.3;1;0;35;9;6.3;21.4;10.2
1540;"CDR";"CDR Vegetable Oil";1884159067;3.52;21.4;19.3;1;0;8;6;8.36;18.8;17.0
1541;"CDR";"CDR Corn Oil";1558358280;2.95;21.2;18.2;1;1;19;13;18.5;11.3;8.97
1542;"CDR";"CDR Tomato Sauce";1442071268;0.95;8.22;6.22;1;1;19;10;15.8;6.28;7.42
1543;"CDR";"CDR Canola Oil";418807818;2.48;20.4;18.3;1;1;25;12;7.07;22.9;15.5
1544;"CDR";"CDR Grape Preserves";1472731794;1.46;17.0;16.0;1;1;34;7;12.4;19.6;20.9
1545;"CDR";"CDR Columbian Coffee";-247994318;2.29;9.52;7.52;0;0;31;5;6.04;11.6;5.17
1546;"CDR";"CDR Strawberry Jelly";-1953519869;0.61;11.3;10.3;0;1;33;11;6.36;19.6;4.5
1547;"CDR";"CDR Pepper";837186311;2.38;16.1;14.1;1;0;14;9;12.9;19.1;12.3
1548;"CDR";"CDR Low Fat Apple Butter";-1565801902;0.67;21.0;19.0;1;0;1;5;8.24;10.8;12.7
1549;"CDR";"CDR Salt";1286874390;1.52;17.9;16.8;0;0;19;10;16.7;8.67;3.05
1550;"CDR";"CDR Apple Butter";-1813576485;1.81;7.7;4.69;0;1;17;6;17.7;16.0;8.14
1551;"CDR";"CDR Oregano";147323929;1.16;15.3;13.3;0;0;32;7;16.8;20.1;15.1
1552;"CDR";"CDR Apple Jelly";-1782915959;2.7;21.4;20.3;1;0;10;8;20.1;4.18;10.1
1553;"CDR";"CDR Grape Jam";1907815440;1.86;13.5;10.5;1;0;16;6;20.7;9.45;6.96
1554;"CDR";"CDR Apple Jam";-914200327;2.54;21.0;19.0;1;1;25;8;8.25;18.8;21.9
1555;"CDR";"CDR Strawberry Jam";-542538452;2.95;21.7;18.7;1;1;18;8;14.2;21.4;16.0
1556;"CDR";"CDR Creamy Peanut Butter";-526482360;2.65;6.94;3.94;1;1;7;9;11.1;3.98;17.5
1557;"CDR";"CDR Strawberry Preserves";-852283148;1.2;15.4;13.3;1;0;15;6;14.1;14.8;19.3
1558;"CDR";"CDR Extra Chunky Peanut Butter";-968570159;2.16;11.5;9.5;0;1;22;10;7.35;9.29;12.4
1559;"CDR";"CDR Apple Preserves";-1991833609;1.62;21.0;20.0;0;0;7;9;15.3;20.2;18.8
1560;"CDR";"CDR Grape Jelly";-937909633;1.6;12.5;10.5;0;1;1;9;5.44;3.24;18.3
